source_file,office,office_short_name,office_year,year,party,candidate,column_stem
data/elections/9GNYROCK_LD14.xlsx,COUNTY LEGISLATOR Legislative District 14,rcl,rcl_19,2019,DEM,Aney Paul,rcl_19_dem
data/elections/9GNYROCK_LD14.xlsx,COUNTY LEGISLATOR Legislative District 14,rcl,rcl_19,2019,REP,Agin Antony,rcl_19_rep
data/elections/9GNYROCK_LD14.xlsx,COUNTY LEGISLATOR Legislative District 14,rcl,rcl_19,2019,CON,Aney Paul,rcl_19_con
data/elections/9GNYROCK_LD14.xlsx,COUNTY LEGISLATOR Legislative District 14,rcl,rcl_19,2019,WOR,Aney Paul,rcl_19_wor
data/elections/9GNYROCK_LD14.xlsx,COUNTY LEGISLATOR Legislative District 14,rcl,rcl_19,2019,IND,Aney Paul,rcl_19_ind
data/elections/9GNYROCK_LD14.xlsx,COUNTY LEGISLATOR Legislative District 14,rcl,rcl_19,2019,SAM,Agin Antony,rcl_19_sam
data/elections/9GNYROCK_LD15.xlsx,COUNTY LEGISLATOR Legislative District 15,rcl,rcl_19,2019,DEM,Julie M. Goldberg,rcl_19_dem
data/elections/9GNYROCK_LD15.xlsx,COUNTY LEGISLATOR Legislative District 15,rcl,rcl_19,2019,REP,John W. McGowan,rcl_19_rep
data/elections/9GNYROCK_LD15.xlsx,COUNTY LEGISLATOR Legislative District 15,rcl,rcl_19,2019,CON,John W. McGowan,rcl_19_con
data/elections/9GNYROCK_LD15.xlsx,COUNTY LEGISLATOR Legislative District 15,rcl,rcl_19,2019,WOR,Julie M. Goldberg,rcl_19_wor
data/elections/9GNYROCK_LD15.xlsx,COUNTY LEGISLATOR Legislative District 15,rcl,rcl_19,2019,SAM,John W. McGowan,rcl_19_sam
data/elections/9GNYROCK_LD16.xlsx,COUNTY LEGISLATOR Legislative District 16,rcl,rcl_19,2019,REP,"Vincent D. Tyer, III",rcl_19_rep
data/elections/9GNYROCK_LD16.xlsx,COUNTY LEGISLATOR Legislative District 16,rcl,rcl_19,2019,CON,"Vincent D. Tyer, III",rcl_19_con
data/elections/9GNYROCK_LD17.xlsx,COUNTY LEGISLATOR Legislative District 17,rcl,rcl_19,2019,DEM,Nancy J. Low-Hogan,rcl_19_dem
data/elections/9GNYROCK_LD17.xlsx,COUNTY LEGISLATOR Legislative District 17,rcl,rcl_19,2019,REP,James J. Foley,rcl_19_rep
data/elections/9GNYROCK_LD17.xlsx,COUNTY LEGISLATOR Legislative District 17,rcl,rcl_19,2019,WOR,Nancy J. Low-Hogan,rcl_19_wor
data/elections/9GNYROCK_LD17.xlsx,COUNTY LEGISLATOR Legislative District 17,rcl,rcl_19,2019,SAM,James J. Foley,rcl_19_sam
data/elections/9GNYROCK_LD2.xlsx,COUNTY LEGISLATOR Legislative District 2,rcl,rcl_19,2019,DEM,Michael M. Grant,rcl_19_dem
data/elections/9GNYROCK_LD2.xlsx,COUNTY LEGISLATOR Legislative District 2,rcl,rcl_19,2019,REP,Brett L. Yagel,rcl_19_rep
data/elections/9GNYROCK_LD2.xlsx,COUNTY LEGISLATOR Legislative District 2,rcl,rcl_19,2019,SAM,Brett L. Yagel,rcl_19_sam
data/elections/9GNYROCK_LD3.xlsx,COUNTY LEGISLATOR Legislative District 3,rcl,rcl_19,2019,DEM,"Jay Hood, Jr.",rcl_19_dem
data/elections/9GNYROCK_LD3.xlsx,COUNTY LEGISLATOR Legislative District 3,rcl,rcl_19,2019,CON,"Jay Hood, Jr.",rcl_19_con
data/elections/9GNYROCK_LD3.xlsx,COUNTY LEGISLATOR Legislative District 3,rcl,rcl_19,2019,WOR,"Jay Hood, Jr.",rcl_19_wor
data/elections/9GNYROCK_LD3.xlsx,COUNTY LEGISLATOR Legislative District 3,rcl,rcl_19,2019,IND,"Jay Hood, Jr.",rcl_19_ind
data/elections/9GNYROCK_LD4.xlsx,COUNTY LEGISLATOR Legislative District 4,rcl,rcl_19,2019,DEM,Itamar J. Yeger,rcl_19_dem
data/elections/9GNYROCK_LD4.xlsx,COUNTY LEGISLATOR Legislative District 4,rcl,rcl_19,2019,IND,Itamar J. Yeger,rcl_19_ind
data/elections/9GNYROCK_LD4.xlsx,COUNTY LEGISLATOR Legislative District 4,rcl,rcl_19,2019,SAM,Alan A. Escoffery,rcl_19_sam
data/elections/9GNYROCK_LD5.xlsx,COUNTY LEGISLATOR Legislative District 5,rcl,rcl_19,2019,DEM,Laura Rose,rcl_19_dem
data/elections/9GNYROCK_LD5.xlsx,COUNTY LEGISLATOR Legislative District 5,rcl,rcl_19,2019,REP,Lon M. Hofstein,rcl_19_rep
data/elections/9GNYROCK_LD5.xlsx,COUNTY LEGISLATOR Legislative District 5,rcl,rcl_19,2019,CON,Lon M. Hofstein,rcl_19_con
data/elections/9GNYROCK_LD5.xlsx,COUNTY LEGISLATOR Legislative District 5,rcl,rcl_19,2019,WOR,Laura Rose,rcl_19_wor
data/elections/9GNYROCK_LD5.xlsx,COUNTY LEGISLATOR Legislative District 5,rcl,rcl_19,2019,SAM,Lon M. Hofstein,rcl_19_sam
data/elections/9GNYROCK_LD6.xlsx,COUNTY LEGISLATOR Legislative District 6,rcl,rcl_19,2019,DEM,Alden H. Wolfe,rcl_19_dem
data/elections/9GNYROCK_LD6.xlsx,COUNTY LEGISLATOR Legislative District 6,rcl,rcl_19,2019,REP,Robert Romanowski,rcl_19_rep
data/elections/9GNYROCK_LD6.xlsx,COUNTY LEGISLATOR Legislative District 6,rcl,rcl_19,2019,CON,Alden H. Wolfe,rcl_19_con
data/elections/9GNYROCK_LD6.xlsx,COUNTY LEGISLATOR Legislative District 6,rcl,rcl_19,2019,WOR,Alden H. Wolfe,rcl_19_wor
data/elections/9GNYROCK_LD6.xlsx,COUNTY LEGISLATOR Legislative District 6,rcl,rcl_19,2019,IND,Alden H. Wolfe,rcl_19_ind
data/elections/9GNYROCK_LD6.xlsx,COUNTY LEGISLATOR Legislative District 6,rcl,rcl_19,2019,SAM,Robert Romanowski,rcl_19_sam
data/elections/9GNYROCK_LD7.xlsx,COUNTY LEGISLATOR Legislative District 7,rcl,rcl_19,2019,DEM,Philip Soskin,rcl_19_dem
data/elections/9GNYROCK_LD7.xlsx,COUNTY LEGISLATOR Legislative District 7,rcl,rcl_19,2019,WOR,Philip Soskin,rcl_19_wor
data/elections/9GNYROCK_LD7.xlsx,COUNTY LEGISLATOR Legislative District 7,rcl,rcl_19,2019,IND,Philip Soskin,rcl_19_ind
data/elections/9GNYROCK_LD8.xlsx,COUNTY LEGISLATOR Legislative District 8,rcl,rcl_19,2019,DEM,"Toney L. Earl, Sr.",rcl_19_dem
data/elections/9GNYROCK_LD8.xlsx,COUNTY LEGISLATOR Legislative District 8,rcl,rcl_19,2019,CON,"Toney L. Earl, Sr.",rcl_19_con
data/elections/9GNYROCK_LD8.xlsx,COUNTY LEGISLATOR Legislative District 8,rcl,rcl_19,2019,WOR,"Toney L. Earl, Sr.",rcl_19_wor
data/elections/9GNYROCK_LD8.xlsx,COUNTY LEGISLATOR Legislative District 8,rcl,rcl_19,2019,IND,"Toney L. Earl, Sr.",rcl_19_ind
data/elections/9GNYROCK_LD8.xlsx,COUNTY LEGISLATOR Legislative District 8,rcl,rcl_19,2019,SAM,Rudy S. Laurent,rcl_19_sam
data/elections/9GNYROCK_LD9.xlsx,COUNTY LEGISLATOR Legislative District 9,rcl,rcl_19,2019,DEM,Sandra T. Davis,rcl_19_dem
data/elections/9GNYROCK_LD9.xlsx,COUNTY LEGISLATOR Legislative District 9,rcl,rcl_19,2019,REP,Christopher J. Carey,rcl_19_rep
data/elections/9GNYROCK_LD9.xlsx,COUNTY LEGISLATOR Legislative District 9,rcl,rcl_19,2019,CON,Christopher J. Carey,rcl_19_con
data/elections/9GNYROCK_LD9.xlsx,COUNTY LEGISLATOR Legislative District 9,rcl,rcl_19,2019,WOR,Sandra T. Davis,rcl_19_wor
data/elections/9GNYROCK_LD9.xlsx,COUNTY LEGISLATOR Legislative District 9,rcl,rcl_19,2019,SAM,Christopher J. Carey,rcl_19_sam
data/elections/9GNYROCK_SHERIFF.xlsx,SHERIFF,shf,shf_19,2019,DEM,"Louis Falco, III",shf_19_dem
data/elections/9GNYROCK_SHERIFF.xlsx,SHERIFF,shf,shf_19,2019,CON,"Louis Falco, III",shf_19_con
data/elections/9GNYROCK_SHERIFF.xlsx,SHERIFF,shf,shf_19,2019,WOR,"Louis Falco, III",shf_19_wor
data/elections/9GNYROCK_SHERIFF.xlsx,SHERIFF,shf,shf_19,2019,IND,"Louis Falco, III",shf_19_ind
data/elections/COUNTWIDE_COUNTY_EXE.xlsx,County Executive,exe,exe_21,2021,DEM,L'Tanya M. Watkins,exe_21_dem
data/elections/COUNTWIDE_COUNTY_EXE.xlsx,County Executive,exe,exe_21,2021,REP,Ed Day,exe_21_rep
data/elections/COUNTWIDE_COUNTY_EXE.xlsx,County Executive,exe,exe_21,2021,CON,Ed Day,exe_21_con
data/elections/COUNTWIDE_COUNTY_EXE.xlsx,County Executive,exe,exe_21,2021,WOR,L'Tanya M. Watkins,exe_21_wor
data/elections/COUNTYWIDE_FAMILY_COURT_JUDGE.xlsx,Family Court Judge,fam,fam_21,2021,DEM,Sherri L. Eisenpress,fam_21_dem
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,DEM,Thomas R. Davis,spc_21_dem
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,DEM,Robert M. Berliner,spc_21_dem
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,DEM,James L. Hyer,spc_21_dem
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,DEM,Christie L. D'Alessio,spc_21_dem
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,DEM,Thomas Quinones,spc_21_dem
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,REP,Thomas R. Davis,spc_21_rep
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,REP,Robert M. Berliner,spc_21_rep
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,REP,"James M. Hendry, III",spc_21_rep
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,REP,Mark T. Starkman,spc_21_rep
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,REP,Richard J. Guertin,spc_21_rep
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,CON,Robert M. Berliner,spc_21_con
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,CON,James L. Hyer,spc_21_con
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,CON,Christie L. D'Alessio,spc_21_con
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,CON,Thomas Quinones,spc_21_con
data/elections/COUNTYWIDE_JUSTICE_OF_SUPREME_COURT.xlsx,Justice of the Supreme Court 9th Judicial District,spc,spc_21,2021,CON,Richard J. Guertin,spc_21_con
data/elections/22GENYRO_17TH_CONGRESS.csv,Representative in Congress 17th Congressional District,ush,ush_22,2022,DEM,Sean Patrick Maloney,ush_22_dem
data/elections/22GENYRO_17TH_CONGRESS.csv,Representative in Congress 17th Congressional District,ush,ush_22,2022,REP,Mike Lawler,ush_22_rep
data/elections/22GENYRO_17TH_CONGRESS.csv,Representative in Congress 17th Congressional District,ush,ush_22,2022,CON,Mike Lawler,ush_22_con
data/elections/22GENYRO_17TH_CONGRESS.csv,Representative in Congress 17th Congressional District,ush,ush_22,2022,WOR,Sean Patrick Maloney,ush_22_wor
data/elections/22GENYRO_38TH_SEN.csv,State Senator 38th Senatorial District,ssd,ssd_22,2022,DEM,Elijah Reichlin-,ssd_22_dem
data/elections/22GENYRO_38TH_SEN.csv,State Senator 38th Senatorial District,ssd,ssd_22,2022,REP,Bill Weber,ssd_22_rep
data/elections/22GENYRO_38TH_SEN.csv,State Senator 38th Senatorial District,ssd,ssd_22,2022,CON,Bill Weber,ssd_22_con
data/elections/22GENYRO_38TH_SEN.csv,State Senator 38th Senatorial District,ssd,ssd_22,2022,WOR,Elijah Reichlin-,ssd_22_wor
data/elections/22GENYRO_40TH_SEN.csv,State Senator 40th Senatorial District,ssd,ssd_22,2022,DEM,Peter B. Harckham,ssd_22_dem
data/elections/22GENYRO_40TH_SEN.csv,State Senator 40th Senatorial District,ssd,ssd_22,2022,REP,Gina M. Arena,ssd_22_rep
data/elections/22GENYRO_40TH_SEN.csv,State Senator 40th Senatorial District,ssd,ssd_22,2022,WOR,Peter B. Harckham,ssd_22_wor
data/elections/22GENYRO_96TH_ASSEM.csv,Member of Assembly 96th Assembly District,shd,shd_22,2022,DEM,Kenneth P. Zebrowski,shd_22_dem
data/elections/22GENYRO_96TH_ASSEM.csv,Member of Assembly 96th Assembly District,shd,shd_22,2022,REP,Brett L. Yagel,shd_22_rep
data/elections/22GENYRO_99TH_ASSEM.csv,Member of Assembly 99th Assembly District,shd,shd_22,2022,DEM,Christopher W. Eachus,shd_22_dem
data/elections/22GENYRO_99TH_ASSEM.csv,Member of Assembly 99th Assembly District,shd,shd_22,2022,REP,Kathryn D. Luciani,shd_22_rep
data/elections/22GENYRO_99TH_ASSEM.csv,Member of Assembly 99th Assembly District,shd,shd_22,2022,CON,Kathryn D. Luciani,shd_22_con
data/elections/22GENYRO_ATT_GEN.csv,Attorney General,atg,atg_22,2022,DEM,Letitia A. James,atg_22_dem
data/elections/22GENYRO_ATT_GEN.csv,Attorney General,atg,atg_22,2022,REP,Michael Henry,atg_22_rep
data/elections/22GENYRO_ATT_GEN.csv,Attorney General,atg,atg_22,2022,CON,Michael Henry,atg_22_con
data/elections/22GENYRO_ATT_GEN.csv,Attorney General,atg,atg_22,2022,WOR,Letitia A. James,atg_22_wor
data/elections/22GENYRO_COMPTROLLER.csv,Comptroller,com,com_22,2022,DEM,Thomas P. DiNapoli,com_22_dem
data/elections/22GENYRO_COMPTROLLER.csv,Comptroller,com,com_22,2022,REP,Paul Rodriguez,com_22_rep
data/elections/22GENYRO_COMPTROLLER.csv,Comptroller,com,com_22,2022,CON,Paul Rodriguez,com_22_con
data/elections/22GENYRO_COMPTROLLER.csv,Comptroller,com,com_22,2022,WOR,Thomas P. DiNapoli,com_22_wor
data/elections/22GENYRO_GOV_LT_GOV.csv,Governor and Lieutenant Governor,gov,gov_22,2022,DEM,Kathy C. Hochul,gov_22_dem
data/elections/22GENYRO_GOV_LT_GOV.csv,Governor and Lieutenant Governor,gov,gov_22,2022,REP,Lee Zeldin,gov_22_rep
data/elections/22GENYRO_GOV_LT_GOV.csv,Governor and Lieutenant Governor,gov,gov_22,2022,CON,Lee Zeldin,gov_22_con
data/elections/22GENYRO_GOV_LT_GOV.csv,Governor and Lieutenant Governor,gov,gov_22,2022,WOR,Kathy C. Hochul,gov_22_wor
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,DEM,Anne E. Minihan,spc_22_dem
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,DEM,David J. Squirrell,spc_22_dem
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,DEM,Amy S. Puerto,spc_22_dem
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,DEM,Keri A. Fiore,spc_22_dem
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,DEM,Elena M. Goldberg-,spc_22_dem
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,DEM,Sherri Eisenpress,spc_22_dem
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,DEM,David S. Zuckerman,spc_22_dem
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,REP,Linda M. Murray,spc_22_rep
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,REP,Richard J. Guertin,spc_22_rep
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,REP,John A. Sarcone III,spc_22_rep
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,REP,John Ciampoli,spc_22_rep
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,REP,Robert S. Cypher Jr.,spc_22_rep
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,REP,Joseph I. Farca,spc_22_rep
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,REP,Michael J. Grace,spc_22_rep
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,CON,Anne E. Minihan,spc_22_con
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,CON,David J. Squirrell,spc_22_con
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,CON,John A. Sarcone III,spc_22_con
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,CON,John Ciampoli,spc_22_con
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,CON,Elena M. Goldberg-,spc_22_con
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,CON,Sherri Eisenpress,spc_22_con
data/elections/22GENYRO_JUS_SUPREME.csv,Justices of the Supreme Court 9th Judicial District,spc,spc_22,2022,CON,David S. Zuckerman,spc_22_con
data/elections/22GENYRO_US_SEN.csv,United States Senator,uss,uss_22,2022,DEM,Charles E. Schumer,uss_22_dem
data/elections/22GENYRO_US_SEN.csv,United States Senator,uss,uss_22,2022,REP,Joe Pinion,uss_22_rep
data/elections/22GENYRO_US_SEN.csv,United States Senator,uss,uss_22,2022,CON,Joe Pinion,uss_22_con
data/elections/22GENYRO_US_SEN.csv,United States Senator,uss,uss_22,2022,WOR,Charles E. Schumer,uss_22_wor
data/elections/22GENYRO_US_SEN.csv,United States Senator,uss,uss_22,2022,LAR,Diane Sare,uss_22_lar
data/elections/ge2013_cty_clk_110513.xls,COUNTY CLERK,clk,clk_13,2013,DEM,Paul Piperato,clk_13_dem
data/elections/ge2013_cty_clk_110513.xls,COUNTY CLERK,clk,clk_13,2013,REP,Donna M. Held,clk_13_rep
data/elections/ge2013_cty_clk_110513.xls,COUNTY CLERK,clk,clk_13,2013,CON,Paul Piperato,clk_13_con
data/elections/ge2013_cty_clk_110513.xls,COUNTY CLERK,clk,clk_13,2013,WOR,Paul Piperato,clk_13_wor
data/elections/ge2013_cty_clk_110513.xls,COUNTY CLERK,clk,clk_13,2013,IND,Donna M. Held,clk_13_ind
data/elections/ge2013_cty_exec_110513.xls,COUNTY EXECUTIVE,exe,exe_13,2013,DEM,David Fried,exe_13_dem
data/elections/ge2013_cty_exec_110513.xls,COUNTY EXECUTIVE,exe,exe_13,2013,REP,Ed Day,exe_13_rep
data/elections/ge2013_cty_exec_110513.xls,COUNTY EXECUTIVE,exe,exe_13,2013,CON,Thomas F. Sullivan,exe_13_con
data/elections/ge2013_cty_exec_110513.xls,COUNTY EXECUTIVE,exe,exe_13,2013,WOR,David Fried,exe_13_wor
data/elections/ge2013_cty_exec_110513.xls,COUNTY EXECUTIVE,exe,exe_13,2013,IND,David Fried,exe_13_ind
data/elections/ge2013_cty_exec_110513.xls,COUNTY EXECUTIVE,exe,exe_13,2013,PRR,Ed Day,exe_13_prr
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,DEM,Janet C. Malone,spc_13_dem
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,DEM,John P. Colangelo,spc_13_dem
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,DEM,Maria S. Vazquez-Doles,spc_13_dem
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,DEM,Victor G. Grossman,spc_13_dem
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,DEM,Alexander Eisemann,spc_13_dem
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,REP,Mark C. Dillon,spc_13_rep
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,REP,Christie Derrico,spc_13_rep
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,REP,Daniel Castricone,spc_13_rep
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,REP,"John W. Sweeny, Jr.",spc_13_rep
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,REP,Daniel D. Angiollio,spc_13_rep
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,CON,Mark C. Dillon,spc_13_con
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,CON,John P. Colangelo,spc_13_con
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,CON,Victor G. Grossman,spc_13_con
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,CON,"John W. Sweeny, Jr.",spc_13_con
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,CON,Daniel D. Angiollio,spc_13_con
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,WOR,Mark C. Dillon,spc_13_wor
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,WOR,John P. Colangelo,spc_13_wor
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,WOR,Maria S. Vazquez-Doles,spc_13_wor
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,WOR,Victor G. Grossman,spc_13_wor
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,WOR,"John W. Sweeny, Jr.",spc_13_wor
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,IND,Mark C. Dillon,spc_13_ind
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,IND,John P. Colangelo,spc_13_ind
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,IND,Maria S. Vazquez-Doles,spc_13_ind
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,IND,"John W. Sweeny, Jr.",spc_13_ind
data/elections/ge2013_cty_sup_crt_110513.xls,SUPREME COURT JUSTICE 9th Judicial District,spc,spc_13,2013,IND,Daniel D. Angiollio,spc_13_ind
